Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
2/5/20,82.4,83.9,81,83.4,9,265,22056.5
2/3/20,81,81,80.5,80.5,7,1000,80510.5
1/31/20,80,83.4,80,83.4,4,949,79115.2
1/30/20,83.4,83.4,80,80.5,7,455,36649.6
1/29/20,79.9,82.8,79.9,79.9,4,303,24215.2
1/28/20,80.2,80.2,79.4,79.5,22,5734,458577.3
1/27/20,83.5,83.5,81,81,3,971,78653.5
1/24/20,80,83.4,80,80,2,30201,2416083.4
1/23/20,83.9,83.9,83.9,83.9,3,1250,104875
1/22/20,81.7,84,81.6,82.4,6,2011,165359.6
1/14/20,84,84,84,84,2,100,8400
1/13/20,82.2,82.2,82,82.2,6,886,72819.2
1/9/20,80.1,82.2,80,81,20,8734,709801.8
1/8/20,82.1,82.1,75.5,75.6,4,1906,144150
1/7/20,85,85,82.2,82.9,10,1980,166226
1/6/20,84.2,88.4,83,83,13,2246,188516
1/3/20,84.2,89,84.2,85,9,3136,266598.5
1/2/20,85,85,84,84.3,6,3065,259780
12/31/19,83.1,83.1,83.1,84,1,15,1246.5
12/30/19,85,85,84,84,5,1010,84895
12/27/19,85,85.1,85,85,7,2548,216630
12/26/19,85,87.9,85,85.3,3,101,8617.9
12/24/19,84.9,84.9,83,83,6,1843,155767.7
12/23/19,85,85,85,85,2,1839,156315
12/16/19,84,84,84,85,1,1,84
12/13/19,83,85,83,85,2,116,9828
12/12/19,85,85,83.2,83.2,4,101,8405
12/10/19,82.2,83.1,82,83,5,248,20494.3
12/9/19,84.7,84.7,83,85.2,2,95,7898.6
12/6/19,86.1,87.3,85,85.2,12,6370,543205.2
12/5/19,87.9,87.9,85.4,86.1,21,9220,795646.3
12/4/19,88,92,87,87.6,15,4155,364261
12/3/19,87.7,90.5,87.7,90.4,29,24561,2205489
12/2/19,90,92,87.1,88,98,64498,5723094.5
11/29/19,85,90,83,85.8,99,77749,6663286
11/28/19,82.9,84,82,83.1,42,10110,840431.4
11/27/19,80.6,82,80,81.5,34,23135,1868017.7
11/26/19,81.9,82,80,82,19,5139,416663.1
11/25/19,79.1,81.9,79.1,80,6,1021,81663.9
11/22/19,80,82,80,80,9,12023,961852
11/21/19,80.2,81,80,80,14,11940,955800
11/20/19,80,81,79.5,80,34,26220,2097591
11/19/19,81.1,81.1,80,80,32,19070,1534553.9
11/18/19,83,83,80,83,6,1102,91462.5
11/15/19,80.1,82,80.1,80,3,30,2404.9
11/14/19,82,82,80,80,12,5748,460603.2
11/13/19,80.1,80.1,80,80,6,5000,400001
11/8/19,82,82,82,80,2,19,1558
11/7/19,80,80,79.2,80,9,2006,160475.2
11/6/19,80,82,79,80.6,7,3000,241889.4
11/5/19,82,82,81.8,81.9,10,1686,138113.4
11/4/19,82,82,82,82,2,520,42640
11/1/19,81,81.1,81,81,12,16290,1319492
10/31/19,80.5,84,80.5,81,8,7046,569574.5
10/30/19,80.5,80.5,80.5,80.5,3,350,28175
10/29/19,80.2,80.5,80.2,80.5,6,2225,179045
10/28/19,80.5,80.5,80.5,80.5,1,92,7406
10/25/19,80.5,80.5,80.5,80.5,13,2795,224997.5
10/24/19,80.5,80.5,80.5,80.5,7,405,32602.5
10/23/19,80.5,80.5,80.5,80.5,2,1369,110204.5
10/22/19,78.6,80.5,78,78.1,6,831,64907.9
10/21/19,78.1,78.1,78,78.1,3,482,37621.4
10/18/19,80,80,80,80,6,10000,800000
10/17/19,80,80,79.9,80,2,11,879.9
10/16/19,80,80,80,80,3,2410,192800
10/15/19,81.1,81.1,80,80.6,3,218,17565.5
10/14/19,82,83,81,83,6,651,53835.9
10/9/19,79.9,82.5,79.9,79.9,7,1936,154757.4
10/8/19,79.9,79.9,79.9,80,1,40,3196
10/7/19,80,80,78.2,80,5,37,2930.9
10/4/19,79.9,79.9,79.9,80,2,45,3595.5
10/3/19,77,77,77,80,1,25,1925
9/30/19,79.9,79.9,79.9,80,1,1,79.9
9/27/19,79.9,80,79.9,80,5,2531,202370.5
9/26/19,80,80,80,80,1,2500,200000
9/25/19,80,80,80,80,1,1000,80000
9/24/19,76.1,76.1,75,75.2,6,871,65541
9/23/19,77.5,77.5,76.1,77,21,820,62815
9/20/19,78,78,78,78,3,100,7800
9/18/19,80,80,78,78.3,4,1200,94000
9/10/19,78.1,78.1,78,78,4,500,39012
9/9/19,78.6,78.6,78.6,78.6,5,225,17685
9/6/19,79.9,79.9,79.9,80,2,35,2796.5
9/5/19,80,80,80,80,1,400,32000
9/4/19,78.6,78.6,78.6,80,1,21,1650.6
9/3/19,80,80,80,80,2,800,64000
9/2/19,78.6,81.5,78.6,79,10,3301,260741.5
8/30/19,80,80,80,80,4,3000,240000
8/29/19,78.6,80,78.6,79.5,4,381,30327.4
8/28/19,80,80,80,80,1,5000,400000
8/27/19,81,82,81,81.3,5,500,40672.3
8/23/19,80,80,80,80,2,1000,80000
8/22/19,78,78,78,80,1,29,2262
8/20/19,80,80,79,80,2,50,3960
8/16/19,80,80,79.8,80,13,35448,2835814.8
8/15/19,79.5,79.5,79.5,79.1,2,60,4770
8/13/19,78.8,79.1,78.8,79.1,3,620,49006
8/8/19,76,84,76,78.5,15,12674,1051266.4
8/7/19,79,83,75.2,78.1,34,4123,323879.2
8/6/19,78.2,78.2,78.2,81.8,1,13,1016.6
8/5/19,87,87,87,81.8,1,1,87
8/2/19,81.5,81.8,81.5,81.8,7,9884,807583.3
8/1/19,87,87.5,85,85.1,8,2668,228989.5
7/31/19,86,86.7,86,86,4,1039,89381.3
7/30/19,86.9,87.9,86.9,86.9,12,1656,143907.4
7/26/19,86.9,86.9,86.9,86.9,9,1000,86900
7/25/19,86,86,83,83,11,6366,540053
7/24/19,84,85.1,84,85,7,11416,970230.6
7/23/19,82.5,82.6,82.5,82.5,6,2146,177140.6
7/22/19,82.8,82.8,82.8,84,2,10,828
7/19/19,84,84,84,84,2,1010,84840
7/18/19,84,84,82,82,4,67100,5504200
7/17/19,83,84,81.1,82.2,10,247,20305.5
7/15/19,80.1,83,78,80.7,25,6300,506373.5
7/9/19,83.5,83.5,83.5,82,1,4,334
7/8/19,80.1,80.1,80.1,82,1,2,160.2
7/4/19,79.9,82,79.9,82,3,1015,83217.4
7/3/19,77.5,77.5,77,77,7,569,43832
7/2/19,77,77,77,79.9,2,3,231
7/1/19,79.9,80,79,79.9,3,2001,159879.2
