Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
11/25/19,45.1,46.2,45,45.4,66,154350,6993433.9
11/22/19,45,45,44.9,45,114,1994351,89745595
11/21/19,46,46,44.9,45,137,504909,22789270.8
11/20/19,45.8,47,45.7,46,145,293762,13555843.2
11/19/19,45,46.6,44,45,105,2058215,90668789.5
11/18/19,44.5,45,43.8,44.4,12,21744,967442.9
11/15/19,44,44,44,44,1,1,44
11/14/19,43.7,44,43.7,44,5,27019,1188833
11/13/19,44,44,44,44,10,60715,2671460
11/8/19,44,44,44,44,6,5002,220088
11/7/19,44.2,44.2,44,44.2,4,3330,147136
11/6/19,44.3,44.3,44.2,44.2,4,2000,88420
11/5/19,44.3,45,44.3,45,2,1400,62720
11/4/19,45,45,44.2,44.4,8,3905,173498.5
11/1/19,44.2,45,44.2,45,13,3253,143985
10/31/19,44,45,44,45,15,20138,890740.8
10/30/19,44,44,43.4,44,6,16071,707112
10/29/19,44,44,44,44,2,530,23320
10/28/19,43.9,43.9,43.9,43.9,4,450,19755
10/25/19,44,44,43.9,43.9,7,3935,172820
10/24/19,43.5,44,43.5,43.9,9,3887,170936.9
10/23/19,43,43.5,43,43,8,1058140,45500055
10/22/19,42.9,43.5,42.8,42.9,6,2010,86235.5
10/21/19,43.5,43.5,43.5,43.5,5,345,15007.5
10/18/19,43.4,43.4,43,43,12,10158,436810
10/17/19,43.5,43.8,43.5,43.5,11,1193,51939
10/16/19,43.6,43.8,43,43,14,20924,900180
10/15/19,43,43,42.5,42.7,7,1055,45052.5
10/14/19,43.2,43.8,43,43,23,26728,1150985.7
10/11/19,43.2,43.9,43,43,8,4653,200154.4
10/10/19,43.4,43.9,43.3,43.5,6,1400,60860.2
10/9/19,43.1,43.5,43.1,43.4,19,2800,121445
10/8/19,43,43,43,43,1,100,4300
10/7/19,44.5,44.5,43,43,4,7118,306242
10/4/19,43.2,43.2,42.2,43.1,3,97,4164.6
10/3/19,43.3,43.3,43.3,43.1,1,10,433
10/2/19,43.1,43.1,43.1,43.1,2,400,17240
10/1/19,44.5,44.5,43,44.8,12,60,2631.8
9/30/19,42,44.8,42,44.8,4,192,8350.9
9/27/19,44,44,42.2,42.6,9,946,40307.5
9/26/19,45,45,42.1,42.9,2,51,2150
9/25/19,42.9,42.9,42.9,42.9,1,278,11926.2
9/24/19,43.5,43.5,41.1,43,16,50851,2185532
9/23/19,44,44,43,43.1,18,38798,1677541
9/20/19,44.4,44.4,43.5,43.5,11,11401,498774.4
9/19/19,44.8,44.8,43.5,43.8,11,30844,1352395.7
9/18/19,44.9,44.9,44.9,44.6,2,20,898
9/17/19,44.9,45,44.5,44.6,11,7115,319634
9/16/19,50,50,45,47,6,4191915,184445015
9/12/19,43.6,45,43.6,44.2,13,9900,432646.4
9/11/19,43.6,43.6,43.6,43.6,2,415172,18101499.2
9/10/19,43.6,44,43.5,43.5,17,4156210,180795307.1
9/9/19,43.5,43.5,43.5,43.5,1,15,652.5
9/6/19,44,44,43.5,43.5,11,6920,301045.5
9/5/19,43.5,43.5,43.5,43.5,5,2503,108880.5
9/4/19,43.1,44.5,43.1,43.5,6,724192,31502432
9/3/19,43.1,43.1,43.1,43.1,3,155,6680.5
9/2/19,43.9,44.6,43.1,43.2,10,1667,72170.2
8/30/19,44.8,44.8,43.1,43.2,12,2701733,116174835.1
8/29/19,44.5,45,43,43,30,1605170,69032775.4
8/28/19,44.4,44.8,43.1,44.1,12,500361,21515930.2
8/27/19,44.5,44.5,43.3,43.1,4,23,1010.4
8/26/19,43,44.5,43,43.1,12,3379,145615.1
8/23/19,44.7,44.8,43,43,18,28849,1241469.4
8/22/19,44.8,44.8,44.8,43,2,52,2329.6
8/21/19,44.4,44.5,43,43,13,3549,152714.2
8/20/19,43,44.4,43,43,10,2504,107673.4
8/19/19,43.6,44.5,43.5,43.9,14,13118,571724
8/16/19,43.5,45,43.5,43.6,17,14513,633929.5
8/15/19,45,45,44,44,6,1058,47059.1
8/13/19,45.1,45.1,44.2,44.4,20,18781,844270.9
8/9/19,44.1,45.6,44.1,45,18,131101,5899386.5
8/8/19,44.9,45,44.5,44.6,5,1200,53481
8/7/19,43.2,45.9,43.2,45,13,11110,491489
8/6/19,45.5,45.5,45.5,44.4,1,1,45.5
8/5/19,44.5,45.9,44,44.4,8,7050,313332
8/2/19,44.2,44.2,43,43.6,10,8155,358870
8/1/19,45,45,44.5,44.6,6,2940,131889
7/31/19,46.8,47,45,45,18,36278,1657800.5
7/30/19,46.2,46.8,45,45,37,3118032,140354718.6
7/29/19,45,46.8,44.9,45,54,168847,7600439
7/26/19,45,45.5,44.6,45,76,249870,11264696.5
7/25/19,46.2,46.2,45,45,44,56343,2545101.2
7/24/19,45.5,46.5,45.5,46.5,4,3936139,175158424.5
7/22/19,45.5,47,45,45.6,12,14613,678558.8
7/19/19,45.1,47,45,46,24,4470,204458.6
7/18/19,44.8,45.9,44.8,45.9,33,1038684,46762001.5
7/17/19,43.1,44.6,43.1,44.6,7,1775,79070
7/15/19,44.5,44.5,44.5,44.5,3,108,4806
7/12/19,44.5,44.6,44.5,44.5,7,2937331,129242691
7/11/19,43,44.8,43,44,16,2284958,101841960
