Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
9/28/20,72.2,72.3,70.7,71,123,302147,21462065.8
9/25/20,70.6,72.4,70.3,71.5,186,219720,15634952.4
9/24/20,70.1,71,70.1,70.5,113,91506,6455341.7
9/23/20,71.3,71.5,69.7,70.1,418,2466358,172800606.8
9/22/20,72,72.4,70.4,71.3,272,336496,24039730.8
9/21/20,74,74,70.5,72.4,443,1065332,77085120.2
9/18/20,73,75,72,72.6,722,1412022,104085159.8
9/17/20,68,73.1,67.8,71.7,771,1396419,98781621.3
9/16/20,67.6,68.5,67.5,68,232,909737,61771913
9/15/20,67.8,68,67,67.8,329,728113,49086867.7
9/14/20,68.3,68.3,67.6,67.8,212,276868,18804402
9/11/20,68,68.2,67.5,67.9,212,294475,19995618.3
9/10/20,68,68.4,67.2,67.5,149,239918,16193534.7
9/9/20,68.5,68.9,67.4,67.7,363,1162940,78564513.3
9/8/20,66.5,67.3,66.4,67,219,487209,32483661.2
9/7/20,66,67.2,65.9,66.2,250,292243,19320604
9/4/20,66.5,67.6,65,66.8,419,744428,49428705.4
9/3/20,68.5,68.5,66.8,67,583,1219230,82020747
9/2/20,68.4,69.5,68.2,68.3,401,849117,58177850.1
8/31/20,68,69.1,67.9,68.6,414,6297307,428907976.4
8/28/20,68,68.2,67.5,67.7,242,153154,10375567.6
8/27/20,68.4,69.2,67.3,68,455,1021606,69449356
8/26/20,67,68.9,65,67,772,7368910,493355639.9
8/25/20,68.3,68.3,66.5,66.8,815,1352191,90712030.7
8/24/20,69,69.4,67.6,68.3,973,2385189,163484212.7
8/21/20,66.5,68.9,66.5,68.1,909,1818546,122739731.3
8/20/20,64.5,66.5,64.3,66,1035,2922395,191617152.8
8/19/20,64.5,64.9,63.5,64.2,921,1651885,105897706.8
8/18/20,63.3,64.5,63,64.2,724,1622106,103347626
8/17/20,63,63.7,62.8,62.9,615,830220,52353631.1
8/14/20,62,66.2,61.5,61.9,3420,18016527,1119122493
8/13/20,60,62.6,60,61.5,1738,4450165,271856262.6
8/12/20,59.8,61,59.6,59.8,1593,7094354,424353403.2
8/11/20,59.7,59.9,59.2,59.3,141,160940,9579418.9
8/10/20,60,60,59.3,59.6,89,30243,1804060.7
8/7/20,60,60,59.5,59.8,125,376862,22559399.9
8/6/20,59.8,59.9,59.7,59.8,85,54896,3281732
8/5/20,59.9,59.9,59.7,59.8,78,106357,6360695.8
8/4/20,60,60,59.7,59.8,160,296523,17766006.2
7/31/20,60,60,59.5,60,75,117212,7032126.6
7/30/20,59.9,60,59.2,59.5,68,39583,2361091.8
7/29/20,60,60,59.8,60,46,47170,2829102.9
7/28/20,60,60,59.7,59.7,138,192453,11529710.3
7/27/20,60,60,59.8,59.9,91,83316,4990444.7
7/24/20,60,60,59.5,59.6,223,263941,15770449.3
7/23/20,60,60,59.8,60,85,102873,6169537.5
