Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
10/28/20,60,61.3,56.5,57.5,350,706929,41779642.1
10/27/20,57,60,57,59.4,520,1471324,86719978.3
10/26/20,58,59,55,57.1,363,628680,36060473.2
10/23/20,63,63,59.8,59.8,300,553923,33293384.2
10/22/20,57.9,62,56.1,60.6,688,1925120,115078082.3
10/21/20,64.5,64.5,57.9,59.1,928,2503871,153216098.3
10/20/20,66,66,64,64.9,370,677233,43886889.1
10/19/20,67.6,67.6,65.5,66.1,400,1680402,111664029.4
10/16/20,65,67.1,64.1,66.8,670,2173526,144360608.3
10/15/20,64.5,65,64,64.8,401,1214509,78550580
10/14/20,65,65,62,64,548,2127006,135892887.8
10/13/20,62.8,65.5,61.8,64.1,833,4319896,276743110.5
10/12/20,56,62,56,60.4,1088,4403367,262266511.2
10/9/20,55,57.5,55,55.4,680,4197618,234865661.6
10/8/20,53.1,54.5,51.5,53.8,490,2263090,121129171
10/7/20,50,53.2,50,51,447,1404135,73120144.1
10/6/20,48.9,53.6,48,50.2,880,3338628,171609685.7
10/5/20,54.9,54.9,46,50,1013,4220817,216584089.7
10/2/20,53,58,53,57.1,631,2294339,127650556.1
9/30/20,51.9,53,51,52.6,285,1289953,66708009.6
9/29/20,52,52.4,50.3,51.9,336,1140613,59224788.7
9/28/20,53.6,53.8,51.8,52,448,1227611,64098829.7
9/25/20,53.9,54,53.2,53.6,91,155106,8304662.7
9/24/20,53.8,54.4,52.6,54,172,466262,25182412.3
9/23/20,52.7,54.2,51.6,53.8,280,991328,52634223.7
9/22/20,54.2,54.2,52.7,53,230,438564,23323792.3
9/21/20,54.3,54.4,52.5,53.9,379,673061,36032792.3
9/18/20,55,56.5,53,54.4,601,1982370,109735200.4
9/17/20,53,55.2,51.7,54.7,941,4723312,253823342.2
9/16/20,48.8,53.5,48.8,52.7,714,3256966,164988343
9/15/20,46.8,48.7,46.7,47.9,349,1341630,63669137
9/14/20,46,47,46,46.6,307,993206,46404060.8
9/11/20,45.6,46.2,44.5,45.9,352,1033650,47021470.6
9/10/20,43.8,46,43.8,45.5,353,1373052,62008829.8
9/9/20,42.1,43.9,42.1,43.5,234,861586,37181660
9/8/20,41.8,42.4,41.6,42.1,124,374445,15732799
9/7/20,41.5,41.8,41.4,41.8,92,214783,8932014.5
9/4/20,42.2,42.2,41.2,41.9,183,332383,13884448.5
9/3/20,42.7,42.7,42,42.3,155,356424,15090783.8
9/2/20,42,43,42,42.6,244,334668,14283844.4
8/31/20,41.2,42,40.5,41.9,235,353679,14737812.5
8/28/20,40.3,41.4,40.3,41,187,381693,15676142.5
8/27/20,40.6,41,40.1,40.4,124,242466,9809472.8
8/26/20,41.2,41.2,40.4,40.5,128,314413,12800300
8/25/20,41,41,40,40.5,184,329769,13363445.3
8/24/20,40.5,41.2,40.5,40.8,273,497069,20329721.8
8/21/20,40.2,40.7,40.1,40.2,161,515074,20749186.8
8/20/20,40,40.8,39.5,40.5,314,989389,39806668.5
8/19/20,39,40,38.9,39.6,242,617303,24357215.2
8/18/20,37.9,39.2,37.6,38.9,193,392537,15170360.1
8/17/20,39,39,37.7,37.9,99,267160,10146611.2
8/14/20,38.1,39.1,38.1,38.6,281,1077568,41623435.4
8/13/20,38.9,38.9,37.4,37.8,145,176141,6656873.3
8/12/20,39,39.3,38.3,38.5,138,261040,10064870.7
8/11/20,38.2,39,37.9,38.9,277,697662,26782363
8/10/20,39,39.2,38,38.2,200,401575,15364790.2
8/7/20,40,40.6,38.3,38.9,448,1365889,53573449.1
8/6/20,38.5,39.4,37.5,38.9,259,808426,31173299.8
8/5/20,38.8,38.9,37.8,38,264,497650,19019875.7
8/4/20,38,38.8,38,38.6,394,837650,32200191.2
7/31/20,37.1,38.3,37.1,37.8,196,313604,11836289.8
7/30/20,37,37.5,36.7,37.3,199,361520,13434011.5
7/29/20,37.9,37.9,37.2,37.5,235,547483,20517032.5
7/28/20,38.2,38.8,37.4,37.7,406,742056,28081916
7/27/20,36.2,38,36.2,37.9,525,1311774,48715931.1
7/24/20,34.8,36.1,34.8,35.9,296,504399,18023362.3
7/23/20,35.4,35.5,34.7,35,198,715026,25024243.7
7/22/20,35,35.9,34.5,35,837,2091463,73321716.7
7/21/20,34,34.3,33.5,33.9,259,575919,19480137.6
7/20/20,33,33.9,33,33.6,170,252105,8463228
7/17/20,32.2,33.4,32.2,32.9,234,489022,16115589.2
7/16/20,31.4,32.4,31.4,31.9,250,640415,20496943.6
7/15/20,30.5,31.5,29.6,30.5,254,302624,9216422.1
7/14/20,29.3,32.4,29.3,31.5,480,1153194,36364676.7
7/13/20,30,31.6,27,29.8,518,1176426,34643456.7
7/10/20,33,33,31.2,32,573,2117748,68191989.7
7/9/20,33.8,34,33.5,33.8,127,124651,4196364.8
7/8/20,34,34,33.5,33.6,101,406784,13647218.5
7/7/20,33.1,34.3,33.1,33.5,250,551049,18675815.9
7/6/20,32.3,33.6,31.5,33.5,216,413255,13571904
7/3/20,33.8,34.2,32,32.2,435,1126862,36936852.8
7/2/20,34.6,34.7,32.9,33.8,347,790165,26532352.8
7/1/20,33.5,34.8,33.5,34.6,423,950980,32578654.1
6/30/20,33.3,33.7,33.1,33.3,234,716333,23848487.9
6/29/20,33.7,34.1,33,33.3,233,557097,18677918.6
6/26/20,33.5,34.2,32.8,33.7,493,1273977,42783398.6
6/25/20,31.5,33.4,31.5,32.9,446,1539338,49570359.2
6/24/20,31.4,31.5,30.9,31,299,986328,30613392.8
6/23/20,31.5,31.5,31,31.1,258,921844,28804811.7
6/22/20,31,31.5,30.9,31.2,339,733823,22875444.2
6/19/20,30,31.2,29.9,31,245,852128,25933988.5
