Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
5/22/19,148,148,148,148,21,18431,2727788
5/21/19,148.1,150,148.1,150,5,867,129100
5/17/19,148,148,148,148,6,303,44844
5/16/19,148,155,148,148,28,16479,2439117.2
5/15/19,148,148,146,146.1,21,3884,572507.5
5/14/19,150,150,148,148,16,1008,150443
5/13/19,150.1,150.5,150,150.6,5,51,7652.1
5/10/19,152,152,150.1,150.6,7,330,49713
5/9/19,154,154,152,152,24,4623,703182.8
5/8/19,156,160,155,156.3,11,1049,163804
5/7/19,156,156,155,155.5,27,1838,285874.7
5/6/19,157,160,156,156.1,18,22364,3502893.1
5/3/19,157,159.8,157,157.1,7,826,129691.8
5/2/19,159.9,159.9,157,158.1,9,511,80524.5
4/30/19,159.9,159.9,157,157.1,8,765,120309.8
4/29/19,160,160,158,159.9,15,4202,671600.2
4/26/19,160,160,160,160,13,1659,265440
4/25/19,160,160,159.9,160,12,684,109437.1
4/24/19,160,160,159.9,160,4,731,116931.5
4/23/19,165,165,155,160,40,9163,1453562.9
4/18/19,165,165,164,164.1,16,2236,368779
4/17/19,171,171,165,165,28,8401,1388704.4
4/16/19,168.5,169,165.8,169,8,1306,220677.3
4/12/19,168.5,168.5,165.6,167.9,8,154,25859.2
4/11/19,168,168,167,167,8,283,47269
4/10/19,169,169,168.5,169,3,21,3543.5
4/9/19,169,169,169,169,13,1236,208884
4/8/19,169.9,169.9,169.9,169.9,10,538,91406.2
4/5/19,169.9,169.9,169,169,24,3423,580417
4/4/19,170,175,169.5,169.9,55,98120,16682385.7
4/3/19,170,170,170,170,6,6203,1054510
4/2/19,170,170,170,170,20,22678,3855260
4/1/19,175,175,170.1,170.5,11,6167,1059919
3/29/19,169.5,169.5,168,168,6,703,118854
3/28/19,167,167.1,167,167,13,3692,616564.5
3/27/19,167.8,167.8,167.8,167.8,7,769,129038.2
3/26/19,168.2,168.2,167,167.8,21,1617,271498
3/25/19,169.3,169.3,168.5,168.5,11,724,122047.5
3/22/19,170.2,170.2,169,169.2,14,872,148191.6
3/21/19,170.2,170.2,169.9,170.1,18,1152,195936.2
3/19/19,170.2,170.2,170.2,170.2,11,923,157094.6
3/18/19,170.7,180,170.1,170.7,8,166,28304.5
3/15/19,171.7,172.1,170.1,171.7,9,341,58551.1
3/14/19,170.4,184.2,184.2,170.4,1,1,184.2
3/13/19,170.4,170.2,170.2,170.4,2,79,13445.8
